"Início dos relatórios","Término dos relatórios","Nome do anúncio","Veiculação do anúncio",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)","Classificação de qualidade","Classificação da taxa de engajamento","Classificação da taxa de conversão",Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link","CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Custo por candidatura enviada (BRL)","Apps enviados","Inscrições no app para celular enviadas","Apps do site enviados","Candidaturas enviadas offline","Inscrições na Meta enviadas","Finalizações de compra iniciadas","Finalizações de compra iniciadas no app para celular","Finalizações de compra iniciadas no site","Finalizações de pagamento iniciadas offline","Finalizações da compra iniciadas na Meta","Custo por finalização de compra iniciada (BRL)",Compras,"Compras no app","Compras no site","Compras offline","Compras na Meta","Custo por compra (BRL)","Nome da campanha","Identificação da campanha","Nome do conjunto de anúncios","Identificação do conjunto de anúncios"
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,,,0,0,,600,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Lookalike 1% Pq 365d] [VSL B]",120239176137690163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,0,0,,600,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Lookalike 1% Pq 365d] [VSL B]",120239176137690163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,,,0,0,,600,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Lookalike 1% Pq 365d] [VSL B]",120239176137690163
2026-02-16,2026-02-22,"AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07",not_delivering,,,0,0,,600,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Lookalike 1% Pq 365d] [VSL B]",120239176137690163
2026-02-16,2026-02-22,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,0,0,,600,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Lookalike 1% Pq 365d] [VSL B]",120239176137690163
2026-02-16,2026-02-22,"AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",120240072374180163
2026-02-16,2026-02-22,"AD106 [MDA] [VID] VENDA - VOU TE REVELAR O SEGREDO V12",not_delivering,,,0,0,,80,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD106 [MDA] [VID] VENDA - VOU TE REVELAR O SEGREDO V12",120240193809810163
2026-02-16,2026-02-22,"AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE",120240315682230163
2026-02-16,2026-02-22,"AD192 [MDA] [VID] VENDA - ESQUECE FACULDADE",not_delivering,,,0,0,,75,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD192 [MDA] [VID] VENDA - ESQUECE FACULDADE",120240514072650163
2026-02-16,2026-02-22,"AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",not_delivering,,,16,1.0625,,"Usando orçamento da campanha",0,1.11,–,–,–,17,65.294118,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,11316,1.200866,96.06166667,"Usando orçamento da campanha",0,576.37,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",13589,42.414453,139,4.146547,1.022886,329,2.421076,1.751885,,,,,,,21,,21,,,27.44619,6,,6,,,96.061667,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-02-16,2026-02-22,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-02-16,2026-02-22,"AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-02-16,2026-02-22,"AD56 [MDA] [VID] VENDA - EU ESTAVA SEPARANDO PRINT",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,13953,1.478177,542.5,160,Diário,542.5,"Abaixo da média – 35% mais baixos dos anúncios","Acima da média","Na média",20625,26.30303,232,2.338362,1.124848,371,1.798788,1.462264,,,,,,,16,,16,,,33.90625,1,,1,,,542.5,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD56 [MDA] [VID] VENDA - EU ESTAVA SEPARANDO PRINT",120241193653660163
2026-02-16,2026-02-22,"AD63 [MDA] [VID] VENDA - VOCÊ PODE ESTAR A 1 VÍDEO",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,5043,1.17331,146.46,80,Diário,292.92,–,–,–,5917,49.504817,105,2.789714,1.774548,166,2.805476,1.764578,,,,,,,17,,17,,,17.230588,2,,2,,,146.46,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD63 [MDA] [VID] VENDA - VOCÊ PODE ESTAR A 1 VÍDEO",120241194068890163
2026-02-16,2026-02-22,"AD39 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V2",not_delivering,,,0,0,,80,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD39 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V2",120241703773640163
2026-02-16,2026-02-22,"AD41 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V3",not_delivering,,,0,0,,80,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD41 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V3",120241703789250163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-02-16,2026-02-22,"AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
